time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1526256004136,2018-05-14T00:00:04.135999Z,1015.101965321711,-60,336,956,2953,30.5,1021.42,25.59,C2:9A:9F:E5:58:27
1526256009846,2018-05-14T00:00:09.845999Z,1022.6397215050861,-60,336,964,2953,30.5,1021.39,25.59,C2:9A:9F:E5:58:27
1526256021166,2018-05-14T00:00:21.165999Z,1011.1063247749961,-56,336,952,2953,30.5,1021.4,25.58,C2:9A:9F:E5:58:27
1526256026336,2018-05-14T00:00:26.335999Z,1023.1871774020626,-48,328,968,2941,30.5,1021.4,25.58,C2:9A:9F:E5:58:27
1526256031430,2018-05-14T00:00:31.430000Z,1022.8822024065137,-64,336,964,2947,30.5,1021.35,25.57,C2:9A:9F:E5:58:27
1526256036456,2018-05-14T00:00:36.456000Z,1026.4112236331011,-60,336,968,2941,30.5,1021.38,25.57,C2:9A:9F:E5:58:27
1526256041556,2018-05-14T00:00:41.555999Z,1017.5578607627185,-60,332,960,2947,30.5,1021.32,25.58,C2:9A:9F:E5:58:27
1526256046532,2018-05-14T00:00:46.532000Z,1020.1960595885479,-60,340,960,2953,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256051486,2018-05-14T00:00:51.486000Z,1017.5578607627185,-60,332,960,2959,30.5,1021.31,25.58,C2:9A:9F:E5:58:27
1526256056556,2018-05-14T00:00:56.555999Z,1017.1174956709771,-52,332,960,2947,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256061436,2018-05-14T00:01:01.436000Z,1021.1052835041056,-56,332,964,2935,30.5,1021.35,25.57,C2:9A:9F:E5:58:27
1526256066476,2018-05-14T00:01:06.476000Z,1026.4112236331011,-60,336,968,2947,30.5,1021.37,25.58,C2:9A:9F:E5:58:27
1526256071396,2018-05-14T00:01:11.395999Z,1021.3324630109433,-60,332,964,2947,30.5,1021.36,25.57,C2:9A:9F:E5:58:27
1526256076576,2018-05-14T00:01:16.575999Z,1022.6397215050861,-60,336,964,2953,30.5,1021.4,25.58,C2:9A:9F:E5:58:27
1526256081682,2018-05-14T00:01:21.681999Z,1015.346246361309,-64,336,956,2959,30.5,1021.35,25.58,C2:9A:9F:E5:58:27
1526256086766,2018-05-14T00:01:26.766000Z,1018.8699622621132,-60,336,960,2953,30.5,1021.38,25.58,C2:9A:9F:E5:58:27
1526256091834,2018-05-14T00:01:31.834000Z,1022.2015456846071,-52,336,964,2947,30.5,1021.4,25.58,C2:9A:9F:E5:58:27
1526256097036,2018-05-14T00:01:37.036000Z,1017.5578607627185,-60,332,960,2947,30.5,1021.38,25.58,C2:9A:9F:E5:58:27
1526256102155,2018-05-14T00:01:42.154999Z,1018.5322773481457,-56,324,964,2953,30.5,1021.4,25.58,C2:9A:9F:E5:58:27
1526256107246,2018-05-14T00:01:47.246000Z,1017.3298383513579,-56,332,960,2953,30.5,1021.42,25.58,C2:9A:9F:E5:58:27
1526256112186,2018-05-14T00:01:52.186000Z,1014.7472591734357,-56,324,960,2953,30.5,1021.4,25.58,C2:9A:9F:E5:58:27
1526256117426,2018-05-14T00:01:57.426000Z,1017.8015523666684,-64,332,960,2953,30.5,1021.42,25.58,C2:9A:9F:E5:58:27
1526256122385,2018-05-14T00:02:02.384999Z,1015.8188814941373,-52,328,960,2947,30.5,1021.35,25.57,C2:9A:9F:E5:58:27
1526256127342,2018-05-14T00:02:07.342000Z,1018.8699622621132,-60,336,960,2947,30.5,1021.38,25.57,C2:9A:9F:E5:58:27
1526256132456,2018-05-14T00:02:12.456000Z,1017.5578607627185,-60,332,960,2947,30.5,1021.42,25.58,C2:9A:9F:E5:58:27
1526256137446,2018-05-14T00:02:17.446000Z,1017.8015523666684,-64,332,960,2953,30.5,1021.38,25.57,C2:9A:9F:E5:58:27
1526256142466,2018-05-14T00:02:22.466000Z,1017.8015523666684,-64,332,960,2947,30.5,1021.39,25.57,C2:9A:9F:E5:58:27
1526256147446,2018-05-14T00:02:27.446000Z,1017.8015523666684,-64,332,960,2947,30.5,1021.39,25.56,C2:9A:9F:E5:58:27
1526256152456,2018-05-14T00:02:32.456000Z,1017.3298383513579,-56,332,960,2941,30.5,1021.38,25.57,C2:9A:9F:E5:58:27
1526256157619,2018-05-14T00:02:37.618999Z,1018.6422335638749,-56,336,960,2947,30.5,1021.38,25.57,C2:9A:9F:E5:58:27
1526256162806,2018-05-14T00:02:42.805999Z,1022.6397215050861,-60,336,964,2953,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256168056,2018-05-14T00:02:48.055999Z,1027.727590366241,-60,340,968,2959,30.5,1021.32,25.57,C2:9A:9F:E5:58:27
1526256173221,2018-05-14T00:02:53.220999Z,1022.2015456846071,-52,336,964,2953,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256178146,2018-05-14T00:02:58.145999Z,1017.3298383513579,-56,332,960,2947,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256183215,2018-05-14T00:03:03.214999Z,1015.101965321711,-60,336,956,2947,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256188326,2018-05-14T00:03:08.325999Z,1011.5809409038903,-64,336,952,2947,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256193486,2018-05-14T00:03:13.486000Z,1017.3298383513579,-56,332,960,2959,30.5,1021.4,25.58,C2:9A:9F:E5:58:27
1526256198446,2018-05-14T00:03:18.446000Z,1018.8699622621132,-60,336,960,2947,30.5,1021.39,25.57,C2:9A:9F:E5:58:27
1526256203566,2018-05-14T00:03:23.565999Z,1020.2823138719989,-64,328,964,2953,30.5,1021.37,25.56,C2:9A:9F:E5:58:27
1526256208486,2018-05-14T00:03:28.486000Z,1026.1851684759433,-56,336,968,2947,30.5,1021.43,25.57,C2:9A:9F:E5:58:27
1526256213466,2018-05-14T00:03:33.466000Z,1021.3324630109433,-60,332,964,2953,30.5,1021.41,25.57,C2:9A:9F:E5:58:27
1526256218465,2018-05-14T00:03:38.464999Z,1018.6422335638749,-56,336,960,2947,30.5,1021.43,25.57,C2:9A:9F:E5:58:27
1526256223472,2018-05-14T00:03:43.471999Z,1025.9746585564383,-52,336,968,2959,30.5,1021.37,25.56,C2:9A:9F:E5:58:27
1526256228449,2018-05-14T00:03:48.448999Z,1018.5322773481457,-56,324,964,2947,30.5,1021.46,25.57,C2:9A:9F:E5:58:27
1526256233449,2018-05-14T00:03:53.448999Z,1018.8699622621132,-60,336,960,2941,30.5,1021.4,25.56,C2:9A:9F:E5:58:27
1526256238556,2018-05-14T00:03:58.555999Z,1017.8015523666684,-64,332,960,2947,30.5,1021.39,25.56,C2:9A:9F:E5:58:27
1526256243466,2018-05-14T00:04:03.466000Z,1020.4391211630412,-64,340,960,2947,30.5,1021.38,25.55,C2:9A:9F:E5:58:27
1526256248466,2018-05-14T00:04:08.466000Z,1022.6397215050861,-60,336,964,2941,30.5,1021.39,25.56,C2:9A:9F:E5:58:27
1526256253396,2018-05-14T00:04:13.395999Z,1017.5578607627185,-60,332,960,2941,30.5,1021.44,25.56,C2:9A:9F:E5:58:27
1526256258436,2018-05-14T00:04:18.436000Z,1024.8824322818691,-56,332,968,2959,30.5,1021.38,25.55,C2:9A:9F:E5:58:27
1526256263515,2018-05-14T00:04:23.515000Z,1018.8699622621132,-60,336,960,2935,30.5,1021.33,25.55,C2:9A:9F:E5:58:27
1526256268626,2018-05-14T00:04:28.625999Z,1017.3298383513579,-56,332,960,2947,30.5,1021.47,25.56,C2:9A:9F:E5:58:27
1526256273725,2018-05-14T00:04:33.724999Z,1016.0314955748173,-56,328,960,2959,30.5,1021.32,25.55,C2:9A:9F:E5:58:27
1526256278625,2018-05-14T00:04:38.625000Z,1022.4128324703285,-56,336,964,2953,30.5,1021.4,25.55,C2:9A:9F:E5:58:27
1526256283546,2018-05-14T00:04:43.546000Z,1018.6422335638749,-56,336,960,2953,30.5,1021.37,25.55,C2:9A:9F:E5:58:27
1526256288565,2018-05-14T00:04:48.565000Z,1025.1087747161273,-60,332,968,2953,30.5,1021.38,25.54,C2:9A:9F:E5:58:27
1526256293506,2018-05-14T00:04:53.506000Z,1017.5578607627185,-60,332,960,2959,30.5,1021.4,25.55,C2:9A:9F:E5:58:27
1526256298466,2018-05-14T00:04:58.466000Z,1017.3298383513579,-56,332,960,2959,30.5,1021.54,25.55,C2:9A:9F:E5:58:27
1526256303486,2018-05-14T00:05:03.486000Z,1014.8733911183207,-56,336,956,2953,30.5,1021.42,25.54,C2:9A:9F:E5:58:27
1526256308484,2018-05-14T00:05:08.483999Z,1010.0138612910221,-60,332,952,2953,30.5,1021.38,25.54,C2:9A:9F:E5:58:27
1526256313496,2018-05-14T00:05:13.496000Z,1013.5561158613765,-56,332,956,2953,30.5,1021.43,25.55,C2:9A:9F:E5:58:27
1526256318475,2018-05-14T00:05:18.474999Z,1017.5578607627185,-60,332,960,2959,30.5,1021.38,25.54,C2:9A:9F:E5:58:27
1526256323457,2018-05-14T00:05:23.457000Z,1027.727590366241,-60,340,968,2971,30.5,1021.34,25.53,C2:9A:9F:E5:58:27
1526256328436,2018-05-14T00:05:28.436000Z,1019.9686269684966,-56,340,960,2947,30.5,1021.37,25.53,C2:9A:9F:E5:58:27
1526256338412,2018-05-14T00:05:38.411999Z,1033.9593802466322,-60,336,976,2947,30.5,1021.43,25.53,C2:9A:9F:E5:58:27
1526256343469,2018-05-14T00:05:43.469000Z,1021.5752542030372,-64,332,964,2947,30.5,1021.36,25.53,C2:9A:9F:E5:58:27
1526256348415,2018-05-14T00:05:48.414999Z,1020.4391211630412,-64,340,960,2947,30.5,1021.34,25.53,C2:9A:9F:E5:58:27
1526256353356,2018-05-14T00:05:53.355999Z,1013.7849870657978,-60,332,956,2953,30.5,1021.34,25.53,C2:9A:9F:E5:58:27
1526256358600,2018-05-14T00:05:58.599999Z,1012.4820986071803,-60,328,956,2947,30.5,1021.37,25.53,C2:9A:9F:E5:58:27
1526256363706,2018-05-14T00:06:03.706000Z,1014.6605343660509,-52,336,956,2947,30.5,1021.4,25.53,C2:9A:9F:E5:58:27
1526256368622,2018-05-14T00:06:08.621999Z,1025.1087747161273,-60,332,968,2947,30.5,1021.43,25.53,C2:9A:9F:E5:58:27
1526256373766,2018-05-14T00:06:13.766000Z,1019.9686269684966,-56,340,960,2947,30.5,1021.39,25.53,C2:9A:9F:E5:58:27
1526256378692,2018-05-14T00:06:18.691999Z,1022.8822024065137,-64,336,964,2947,30.5,1021.41,25.52,C2:9A:9F:E5:58:27
1526256384036,2018-05-14T00:06:24.036000Z,1012.6717138342515,-60,340,952,2953,30.5,1021.42,25.53,C2:9A:9F:E5:58:27
1526256389026,2018-05-14T00:06:29.026000Z,1018.6422335638749,-56,336,960,2959,30.5,1021.37,25.53,C2:9A:9F:E5:58:27
1526256394066,2018-05-14T00:06:34.065999Z,1022.8822024065137,-64,336,964,2953,30.5,1021.46,25.54,C2:9A:9F:E5:58:27
1526256399215,2018-05-14T00:06:39.214999Z,1020.1960595885479,-60,340,960,2953,30.5,1021.38,25.52,C2:9A:9F:E5:58:27
1526256404196,2018-05-14T00:06:44.196000Z,1022.4128324703285,-56,336,964,2947,30.5,1021.42,25.53,C2:9A:9F:E5:58:27
1526256409155,2018-05-14T00:06:49.154999Z,1018.6422335638749,-56,336,960,2947,30.5,1021.36,25.53,C2:9A:9F:E5:58:27
1526256414146,2018-05-14T00:06:54.145999Z,1016.0314955748173,-56,328,960,2959,30.5,1021.41,25.54,C2:9A:9F:E5:58:27
1526256419276,2018-05-14T00:06:59.276000Z,1017.5578607627185,-60,332,960,2947,30.5,1021.42,25.53,C2:9A:9F:E5:58:27
1526256424145,2018-05-14T00:07:04.144999Z,1019.1133401148275,-64,336,960,2953,30.5,1021.39,25.53,C2:9A:9F:E5:58:27
1526256429266,2018-05-14T00:07:09.266000Z,1015.346246361309,-64,336,956,2941,30.5,1021.41,25.54,C2:9A:9F:E5:58:27
1526256434296,2018-05-14T00:07:14.296000Z,1019.1133401148275,-64,336,960,2953,30.5,1021.43,25.53,C2:9A:9F:E5:58:27
1526256439376,2018-05-14T00:07:19.375999Z,1024.6716547265275,-52,332,968,2947,30.5,1021.44,25.52,C2:9A:9F:E5:58:27
1526256444435,2018-05-14T00:07:24.434999Z,1017.8015523666684,-64,332,960,2947,30.5,1021.42,25.53,C2:9A:9F:E5:58:27
1526256449466,2018-05-14T00:07:29.466000Z,1025.9746585564383,-52,336,968,2947,30.5,1021.39,25.53,C2:9A:9F:E5:58:27
1526256454435,2018-05-14T00:07:34.434999Z,1015.101965321711,-60,336,956,2947,30.5,1021.41,25.52,C2:9A:9F:E5:58:27
1526256459326,2018-05-14T00:07:39.325999Z,1021.1052835041056,-56,332,964,2947,30.5,1021.45,25.53,C2:9A:9F:E5:58:27
1526256464365,2018-05-14T00:07:44.365000Z,1020.4391211630412,-64,340,960,2947,30.5,1021.42,25.53,C2:9A:9F:E5:58:27
1526256469275,2018-05-14T00:07:49.275000Z,1019.811747333791,-56,328,964,2959,30.5,1021.35,25.52,C2:9A:9F:E5:58:27
1526256474226,2018-05-14T00:07:54.226000Z,1012.7270115880192,-64,328,956,2953,30.5,1021.43,25.52,C2:9A:9F:E5:58:27
1526256479135,2018-05-14T00:07:59.134999Z,1020.0392149324456,-60,328,964,2947,30.5,1021.44,25.53,C2:9A:9F:E5:58:27
1526256484335,2018-05-14T00:08:04.335000Z,1019.3723559131864,-68,336,960,2947,30.5,1021.43,25.52,C2:9A:9F:E5:58:27
1526256489426,2018-05-14T00:08:09.426000Z,1022.4128324703285,-56,336,964,2947,30.5,1021.42,25.53,C2:9A:9F:E5:58:27
1526256494556,2018-05-14T00:08:14.555999Z,1021.3324630109433,-60,332,964,2947,30.5,1021.4,25.52,C2:9A:9F:E5:58:27
1526256499546,2018-05-14T00:08:19.546000Z,1014.2898993877441,-68,332,956,2959,30.5,1021.43,25.52,C2:9A:9F:E5:58:27
1526256504456,2018-05-14T00:08:24.456000Z,1019.1133401148275,-64,336,960,2959,30.5,1021.4,25.52,C2:9A:9F:E5:58:27
1526256509606,2018-05-14T00:08:29.605999Z,1020.1960595885479,-60,340,960,2953,30.5,1021.37,25.52,C2:9A:9F:E5:58:27
1526256514766,2018-05-14T00:08:34.766000Z,1022.6397215050861,-60,336,964,2947,30.5,1021.38,25.52,C2:9A:9F:E5:58:27
1526256519726,2018-05-14T00:08:39.726000Z,1015.101965321711,-60,336,956,2947,30.5,1021.54,25.52,C2:9A:9F:E5:58:27
1526256524806,2018-05-14T00:08:44.805999Z,1019.5999215378549,-52,328,964,2953,30.5,1021.48,25.52,C2:9A:9F:E5:58:27
1526256529906,2018-05-14T00:08:49.905999Z,1013.5561158613765,-56,332,956,2947,30.5,1021.42,25.51,C2:9A:9F:E5:58:27
1526256534956,2018-05-14T00:08:54.956000Z,1020.1960595885479,-60,340,960,2953,30.5,1021.48,25.52,C2:9A:9F:E5:58:27
1526256539916,2018-05-14T00:08:59.915999Z,1021.1052835041056,-56,332,964,2947,30.5,1021.43,25.52,C2:9A:9F:E5:58:27
1526256544836,2018-05-14T00:09:04.835999Z,1015.101965321711,-60,336,956,2953,30.5,1021.45,25.51,C2:9A:9F:E5:58:27
1526256549746,2018-05-14T00:09:09.746000Z,1023.7343405395758,-56,340,964,2947,30.5,1021.42,25.51,C2:9A:9F:E5:58:27
1526256554846,2018-05-14T00:09:14.845999Z,1021.1052835041056,-56,332,964,2953,30.5,1021.5,25.53,C2:9A:9F:E5:58:27
1526256560045,2018-05-14T00:09:20.045000Z,1017.3298383513579,-56,332,960,2947,30.5,1021.43,25.52,C2:9A:9F:E5:58:27
1526256565165,2018-05-14T00:09:25.164999Z,1022.8822024065137,-64,336,964,2953,30.5,1021.45,25.52,C2:9A:9F:E5:58:27
1526256570056,2018-05-14T00:09:30.055999Z,1026.1851684759433,-56,336,968,2947,30.5,1021.44,25.52,C2:9A:9F:E5:58:27
1526256575155,2018-05-14T00:09:35.154999Z,1016.2047037875784,-56,340,956,2947,30.5,1021.49,25.52,C2:9A:9F:E5:58:27
1526256580365,2018-05-14T00:09:40.365000Z,1017.3298383513579,-56,332,960,2953,30.5,1021.39,25.53,C2:9A:9F:E5:58:27
1526256585446,2018-05-14T00:09:45.446000Z,1017.5578607627185,-60,332,960,2947,30.5,1021.47,25.51,C2:9A:9F:E5:58:27
1526256590475,2018-05-14T00:09:50.474999Z,1018.8699622621132,-60,336,960,2953,30.5,1021.46,25.52,C2:9A:9F:E5:58:27
1526256595526,2018-05-14T00:09:55.526000Z,1018.8699622621132,-60,336,960,2935,30.5,1021.45,25.52,C2:9A:9F:E5:58:27
1526256600566,2018-05-14T00:10:00.565999Z,1017.3298383513579,-56,332,960,2947,30.5,1021.49,25.52,C2:9A:9F:E5:58:27
1526256605505,2018-05-14T00:10:05.505000Z,1020.2823138719989,-64,328,964,2947,30.5,1021.48,25.52,C2:9A:9F:E5:58:27
1526256610575,2018-05-14T00:10:10.575000Z,1009.7841353477485,-56,332,952,2953,30.5,1021.43,25.52,C2:9A:9F:E5:58:27
1526256615486,2018-05-14T00:10:15.486000Z,1014.8733911183207,-56,336,956,2947,30.5,1021.46,25.52,C2:9A:9F:E5:58:27
1526256620925,2018-05-14T00:10:20.924999Z,1018.6422335638749,-56,336,960,2941,30.5,1021.46,25.52,C2:9A:9F:E5:58:27
1526256625826,2018-05-14T00:10:25.825999Z,1018.8699622621132,-60,336,960,2947,30.5,1021.46,25.52,C2:9A:9F:E5:58:27
1526256630786,2018-05-14T00:10:30.786000Z,1014.8733911183207,-56,336,956,2947,30.5,1021.5,25.51,C2:9A:9F:E5:58:27
1526256635829,2018-05-14T00:10:35.828999Z,1017.3298383513579,-56,332,960,2959,30.5,1021.4,25.52,C2:9A:9F:E5:58:27
1526256640725,2018-05-14T00:10:40.724999Z,1021.1052835041056,-56,332,964,2947,30.5,1021.45,25.52,C2:9A:9F:E5:58:27
1526256645686,2018-05-14T00:10:45.686000Z,1018.4301645179212,-52,336,960,2935,30.5,1021.43,25.52,C2:9A:9F:E5:58:27
1526256650956,2018-05-14T00:10:50.956000Z,1014.8733911183207,-56,336,956,2947,30.5,1021.48,25.52,C2:9A:9F:E5:58:27
1526256656106,2018-05-14T00:10:56.105999Z,1017.5578607627185,-60,332,960,2953,30.5,1021.45,25.52,C2:9A:9F:E5:58:27
1526256661066,2018-05-14T00:11:01.065999Z,1029.7494840979527,-52,336,972,2953,30.5,1021.44,25.51,C2:9A:9F:E5:58:27
1526256666156,2018-05-14T00:11:06.155999Z,1022.6397215050861,-60,336,964,2953,30.5,1021.44,25.51,C2:9A:9F:E5:58:27
1526256671426,2018-05-14T00:11:11.426000Z,1022.6397215050861,-60,336,964,2947,30.5,1021.45,25.52,C2:9A:9F:E5:58:27
1526256676372,2018-05-14T00:11:16.371999Z,1015.346246361309,-64,336,956,2947,30.5,1021.47,25.51,C2:9A:9F:E5:58:27
1526256681372,2018-05-14T00:11:21.371999Z,1017.5578607627185,-60,332,960,2953,30.5,1021.48,25.52,C2:9A:9F:E5:58:27
1526256686346,2018-05-14T00:11:26.345999Z,1017.3298383513579,-56,332,960,2947,30.5,1021.42,25.51,C2:9A:9F:E5:58:27
1526256691439,2018-05-14T00:11:31.438999Z,1022.6397215050861,-60,336,964,2947,30.5,1021.47,25.53,C2:9A:9F:E5:58:27
1526256696476,2018-05-14T00:11:36.476000Z,1023.5233265539189,-52,340,964,2947,30.5,1021.47,25.51,C2:9A:9F:E5:58:27
1526256701516,2018-05-14T00:11:41.516000Z,1009.5702055825539,-52,332,952,2947,30.5,1021.41,25.51,C2:9A:9F:E5:58:27
1526256706556,2018-05-14T00:11:46.555999Z,1016.5038120931962,-64,328,960,2947,30.5,1021.47,25.5,C2:9A:9F:E5:58:27
1526256711499,2018-05-14T00:11:51.499000Z,1017.1174956709771,-52,332,960,2947,30.5,1021.49,25.51,C2:9A:9F:E5:58:27
1526256716476,2018-05-14T00:11:56.476000Z,1012.2529328186706,-56,328,956,2953,30.5,1021.46,25.51,C2:9A:9F:E5:58:27
1526256721728,2018-05-14T00:12:01.727999Z,1023.9609367549135,-60,340,964,2941,30.5,1021.54,25.5,C2:9A:9F:E5:58:27
1526256726805,2018-05-14T00:12:06.805000Z,1017.3298383513579,-56,332,960,2947,30.5,1021.46,25.51,C2:9A:9F:E5:58:27
1526256731835,2018-05-14T00:12:11.835000Z,1020.2823138719989,-64,328,964,2947,30.5,1021.46,25.51,C2:9A:9F:E5:58:27
1526256736816,2018-05-14T00:12:16.815999Z,1023.9609367549135,-60,340,964,2947,30.5,1021.51,25.5,C2:9A:9F:E5:58:27
1526256741956,2018-05-14T00:12:21.956000Z,1018.8699622621132,-60,336,960,2959,30.5,1021.49,25.51,C2:9A:9F:E5:58:27
1526256746916,2018-05-14T00:12:26.915999Z,1014.8733911183207,-56,336,956,2947,30.5,1021.55,25.51,C2:9A:9F:E5:58:27
1526256752022,2018-05-14T00:12:32.022000Z,1018.6422335638749,-56,336,960,2941,30.5,1021.52,25.51,C2:9A:9F:E5:58:27
1526256757176,2018-05-14T00:12:37.176000Z,1022.4128324703285,-56,336,964,2947,30.5,1021.51,25.5,C2:9A:9F:E5:58:27
1526256762145,2018-05-14T00:12:42.144999Z,1014.8733911183207,-56,336,956,2941,30.5,1021.5,25.5,C2:9A:9F:E5:58:27
1526256767154,2018-05-14T00:12:47.154000Z,1020.1960595885479,-60,340,960,2953,30.5,1021.55,25.51,C2:9A:9F:E5:58:27
1526256772194,2018-05-14T00:12:52.194000Z,1019.1133401148275,-64,336,960,2935,30.5,1021.52,25.51,C2:9A:9F:E5:58:27
1526256777346,2018-05-14T00:12:57.345999Z,1028.451262821919,-52,332,972,2947,30.5,1021.52,25.51,C2:9A:9F:E5:58:27
1526256782286,2018-05-14T00:13:02.286000Z,1017.3298383513579,-56,332,960,2953,30.5,1021.5,25.5,C2:9A:9F:E5:58:27
1526256787346,2018-05-14T00:13:07.345999Z,1021.5752542030372,-64,332,964,2947,30.5,1021.48,25.52,C2:9A:9F:E5:58:27
1526256792446,2018-05-14T00:13:12.446000Z,1022.4128324703285,-56,336,964,2959,30.5,1021.49,25.51,C2:9A:9F:E5:58:27
1526256797445,2018-05-14T00:13:17.444999Z,1022.6397215050861,-60,336,964,2959,30.5,1021.5,25.5,C2:9A:9F:E5:58:27
1526256802551,2018-05-14T00:13:22.551000Z,1021.3324630109433,-60,332,964,2947,31,1021.44,25.51,C2:9A:9F:E5:58:27
1526256807946,2018-05-14T00:13:27.946000Z,1021.1052835041056,-56,332,964,2953,31,1021.48,25.5,C2:9A:9F:E5:58:27
1526256812876,2018-05-14T00:13:32.875999Z,1010.0138612910221,-60,332,952,2947,31,1021.46,25.51,C2:9A:9F:E5:58:27
1526256817835,2018-05-14T00:13:37.835000Z,1023.7343405395758,-56,340,964,2953,31,1021.46,25.51,C2:9A:9F:E5:58:27
1526256823036,2018-05-14T00:13:43.036000Z,1021.3324630109433,-60,332,964,2959,31,1021.51,25.5,C2:9A:9F:E5:58:27
1526256828076,2018-05-14T00:13:48.075999Z,1022.6397215050861,-60,336,964,2941,30.5,1021.48,25.5,C2:9A:9F:E5:58:27
1526256832996,2018-05-14T00:13:52.996000Z,1022.6397215050861,-60,336,964,2953,30.5,1021.45,25.5,C2:9A:9F:E5:58:27
1526256838086,2018-05-14T00:13:58.085999Z,1010.9638964869122,-56,324,956,2947,30.5,1021.46,25.5,C2:9A:9F:E5:58:27
1526256843146,2018-05-14T00:14:03.145999Z,1018.8699622621132,-60,336,960,2953,31,1021.54,25.5,C2:9A:9F:E5:58:27
1526256848276,2018-05-14T00:14:08.276000Z,1015.346246361309,-64,336,956,2953,30.5,1021.52,25.51,C2:9A:9F:E5:58:27
1526256853425,2018-05-14T00:14:13.424999Z,1018.8699622621132,-60,336,960,2947,30.5,1021.47,25.49,C2:9A:9F:E5:58:27
1526256858346,2018-05-14T00:14:18.345999Z,1026.4112236331011,-60,336,968,2953,30.5,1021.49,25.49,C2:9A:9F:E5:58:27
1526256863424,2018-05-14T00:14:23.424000Z,1020.4391211630412,-64,340,960,2941,30.5,1021.55,25.51,C2:9A:9F:E5:58:27
1526256868445,2018-05-14T00:14:28.444999Z,1018.6422335638749,-56,336,960,2947,31,1021.51,25.5,C2:9A:9F:E5:58:27
1526256873426,2018-05-14T00:14:33.426000Z,1018.6422335638749,-56,336,960,2941,30.5,1021.47,25.5,C2:9A:9F:E5:58:27
1526256878362,2018-05-14T00:14:38.361999Z,1022.6397215050861,-60,336,964,2947,30.5,1021.47,25.5,C2:9A:9F:E5:58:27
1526256883455,2018-05-14T00:14:43.454999Z,1017.5578607627185,-60,332,960,2947,30.5,1021.53,25.5,C2:9A:9F:E5:58:27
1526256888376,2018-05-14T00:14:48.375999Z,1018.4301645179212,-52,336,960,2953,30.5,1021.51,25.5,C2:9A:9F:E5:58:27
1526256893416,2018-05-14T00:14:53.415999Z,1020.4391211630412,-64,340,960,2947,30.5,1021.53,25.5,C2:9A:9F:E5:58:27
1526256898446,2018-05-14T00:14:58.446000Z,1015.6062229033455,-68,336,956,2953,31,1021.45,25.5,C2:9A:9F:E5:58:27
1526256903426,2018-05-14T00:15:03.426000Z,1013.3429824102005,-52,332,956,2947,31,1021.47,25.5,C2:9A:9F:E5:58:27
1526256908439,2018-05-14T00:15:08.438999Z,1016.2047037875784,-56,340,956,2947,31,1021.47,25.5,C2:9A:9F:E5:58:27
1526256913462,2018-05-14T00:15:13.461999Z,1017.5578607627185,-60,332,960,2947,31,1021.45,25.5,C2:9A:9F:E5:58:27
1526256918426,2018-05-14T00:15:18.426000Z,1021.1052835041056,-56,332,964,2947,31,1021.47,25.5,C2:9A:9F:E5:58:27
1526256923375,2018-05-14T00:15:23.375000Z,1023.7343405395758,-56,340,964,2959,31,1021.51,25.49,C2:9A:9F:E5:58:27
1526256928382,2018-05-14T00:15:28.381999Z,1015.8188814941373,-52,328,960,2947,31,1021.47,25.5,C2:9A:9F:E5:58:27
1526256933294,2018-05-14T00:15:33.293999Z,1022.6397215050861,-60,336,964,2947,31,1021.5,25.5,C2:9A:9F:E5:58:27
1526256938226,2018-05-14T00:15:38.226000Z,1017.5578607627185,-60,332,960,2941,31,1021.47,25.5,C2:9A:9F:E5:58:27
1526256943156,2018-05-14T00:15:43.155999Z,1017.3298383513579,-56,332,960,2953,31,1021.56,25.5,C2:9A:9F:E5:58:27
1526256948226,2018-05-14T00:15:48.226000Z,1017.5578607627185,-60,332,960,2953,31,1021.54,25.5,C2:9A:9F:E5:58:27
1526256953185,2018-05-14T00:15:53.184999Z,1028.451262821919,-52,332,972,2947,31,1021.51,25.5,C2:9A:9F:E5:58:27
1526256958346,2018-05-14T00:15:58.345999Z,1020.6978005266789,-48,332,964,2959,31,1021.51,25.5,C2:9A:9F:E5:58:27
1526256963445,2018-05-14T00:16:03.444999Z,1020.8937261047303,-52,332,964,2947,31,1021.5,25.5,C2:9A:9F:E5:58:27
1526256968456,2018-05-14T00:16:08.456000Z,1013.7849870657978,-60,332,956,2947,31,1021.54,25.5,C2:9A:9F:E5:58:27
1526256973466,2018-05-14T00:16:13.466000Z,1020.4391211630412,-64,340,960,2947,31,1021.55,25.51,C2:9A:9F:E5:58:27
1526256978446,2018-05-14T00:16:18.446000Z,1022.6397215050861,-60,336,964,2941,31,1021.46,25.5,C2:9A:9F:E5:58:27
1526256983451,2018-05-14T00:16:23.450999Z,1022.6397215050861,-60,336,964,2947,31,1021.46,25.5,C2:9A:9F:E5:58:27
1526256988506,2018-05-14T00:16:28.506000Z,1018.6422335638749,-56,336,960,2965,31,1021.47,25.49,C2:9A:9F:E5:58:27
